     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          35.617;           5.438;           5.597;           5.457;           0.026 ( 0.484 %);  11183.814
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         568.939;           5.064;           5.106;           5.076;           0.009 ( 0.178 %);  12025.052
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         132.650;           4.758;           4.894;           4.775;           0.023 ( 0.472 %);  12783.530
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        2169.112;           4.430;           4.470;           4.441;           0.008 ( 0.171 %);  13743.186
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.048;           4.753;           4.853;           4.775;           0.016 ( 0.344 %);  12783.367
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         172.711;           4.432;           4.484;           4.444;           0.009 ( 0.214 %);  13735.782
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          77.975;           4.752;           4.870;           4.776;           0.020 ( 0.412 %);  12779.393
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          86.444;           4.431;           4.474;           4.442;           0.009 ( 0.197 %);  13738.968
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         127.800;           4.751;           4.892;           4.776;           0.023 ( 0.473 %);  12780.772
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         570.086;           4.432;           4.464;           4.442;           0.007 ( 0.164 %);  13740.842
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          73.798;           4.223;           4.519;           4.251;           0.053 ( 1.240 %);  14356.709
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;       32450.463;           3.934;           3.978;           3.948;           0.009 ( 0.232 %);  15460.359
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          98.230;           4.224;           4.362;           4.245;           0.023 ( 0.532 %);  14378.437
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         552.526;           3.938;           3.972;           3.948;           0.007 ( 0.184 %);  15460.478
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         129.412;           4.761;           4.869;           4.775;           0.018 ( 0.382 %);  12781.421
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.947;           4.429;           4.479;           4.443;           0.010 ( 0.234 %);  13738.124
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1429.645;           4.110;          30.843;           5.392;           5.208 (96.576 %);  11319.322
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.252;           3.831;           3.871;           3.841;           0.008 ( 0.206 %);  15891.938
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         217.131;           4.113;           4.338;           4.133;           0.037 ( 0.905 %);  14768.736
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         105.390;           3.828;           3.876;           3.842;           0.008 ( 0.215 %);  15885.671
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         139.310;           4.232;           4.374;           4.248;           0.024 ( 0.559 %);  14369.205
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          89.741;           3.939;           3.975;           3.949;           0.008 ( 0.203 %);  15457.749
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         266.923;           4.227;          18.986;           4.882;           2.592 (53.101 %);  12502.158
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          97.983;           3.938;           3.968;           3.947;           0.006 ( 0.163 %);  15462.021
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         489.810;           4.224;           4.346;           4.244;           0.020 ( 0.476 %);  14379.976
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          76.723;           3.939;           3.967;           3.947;           0.006 ( 0.157 %);  15461.784
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         126.060;           4.229;           4.365;           4.244;           0.023 ( 0.544 %);  14382.030
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         103.949;           3.935;           3.982;           3.948;           0.009 ( 0.235 %);  15460.241
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         331.573;           4.110;           4.244;           4.129;           0.022 ( 0.542 %);  14783.695
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         218.036;           3.828;           3.874;           3.844;           0.009 ( 0.236 %);  15878.658
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          73.120;           4.113;           4.218;           4.130;           0.017 ( 0.421 %);  14777.946
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          82.321;           3.829;           3.870;           3.841;           0.008 ( 0.198 %);  15888.554
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         679.000;           4.116;           4.211;           4.130;           0.016 ( 0.389 %);  14779.356
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1404.732;           3.827;           3.884;           3.842;           0.010 ( 0.269 %);  15886.924
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         122.311;           4.758;           5.032;           4.780;           0.046 ( 0.962 %);  12768.537
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          27.667;           4.432;           4.475;           4.441;           0.008 ( 0.189 %);  13742.249
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          49.573;           4.236;           4.349;           4.252;           0.019 ( 0.451 %);  14355.993
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         113.898;           3.939;           3.981;           3.948;           0.008 ( 0.207 %);  15457.868
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         144.324;           4.222;           4.335;           4.243;           0.018 ( 0.435 %);  14384.187
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          90.020;           3.938;           3.982;           3.947;           0.008 ( 0.192 %);  15462.377
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         471.122;           4.109;           4.868;           4.149;           0.129 ( 3.115 %);  14709.630
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          40.090;           3.832;           3.875;           3.842;           0.008 ( 0.215 %);  15887.551
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         170.543;           4.111;           4.234;           4.132;           0.020 ( 0.493 %);  14772.310
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         144.470;           3.827;           3.864;           3.842;           0.008 ( 0.205 %);  15887.802
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          69.882;           4.224;           4.346;           4.243;           0.020 ( 0.479 %);  14383.981
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          64.173;           3.939;           3.981;           3.949;           0.008 ( 0.203 %);  15457.749
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;       19245.702;           4.232;           4.354;           4.251;           0.020 ( 0.471 %);  14356.709
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          78.527;           3.939;           3.974;           3.948;           0.008 ( 0.190 %);  15460.953
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         224.754;           4.226;           4.321;           4.248;           0.016 ( 0.385 %);  14368.692
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          59.985;           3.933;           3.978;           3.943;           0.008 ( 0.207 %);  15478.537
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          62.261;           4.750;           4.885;           4.773;           0.022 ( 0.458 %);  12787.019
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          48.679;           4.432;           4.471;           4.442;           0.008 ( 0.184 %);  13740.280
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         169.987;           4.227;           4.333;           4.244;           0.017 ( 0.411 %);  14381.927
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         145.368;           3.934;           3.980;           3.949;           0.009 ( 0.217 %);  15457.275
