     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         133.326;           3.565;           3.679;           3.577;           0.019 ( 0.530 %);  17063.370
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         166.743;           4.370;           4.412;           4.381;           0.008 ( 0.183 %);  13930.823
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.818;           3.560;           3.767;           3.575;           0.035 ( 0.976 %);  17071.903
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         150.176;           4.370;           4.406;           4.382;           0.008 ( 0.177 %);  13928.414
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         200.786;           4.117;           4.350;           4.135;           0.039 ( 0.947 %);  14760.943
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         164.713;           5.055;           5.104;           5.066;           0.010 ( 0.190 %);  12047.277
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         480.697;           3.560;           3.773;           3.575;           0.036 ( 1.006 %);  17072.771
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         249.187;           4.371;           4.401;           4.382;           0.007 ( 0.157 %);  13929.281
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         155.297;           3.563;           3.928;           3.584;           0.062 ( 1.731 %);  17031.771
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          57.911;           4.381;           4.404;           4.391;           0.007 ( 0.151 %);  13901.018
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         562.618;           3.561;           3.799;           3.576;           0.040 ( 1.128 %);  17066.695
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         165.237;           4.370;           4.422;           4.381;           0.009 ( 0.208 %);  13930.726
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         243.176;           3.562;           3.681;           3.574;           0.020 ( 0.555 %);  17077.403
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          57.554;           4.372;           4.422;           4.384;           0.009 ( 0.209 %);  13922.926
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1848.105;           3.565;           3.786;           3.581;           0.037 ( 1.038 %);  17043.012
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         125.970;           4.371;           4.422;           4.382;           0.009 ( 0.215 %);  13927.644
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          83.745;           3.561;           3.995;           3.583;           0.074 ( 2.069 %);  17033.787
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         183.017;           4.370;           4.425;           4.382;           0.010 ( 0.222 %);  13929.956
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         401.235;           4.706;           4.971;           4.725;           0.045 ( 0.944 %);  12916.748
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         714.472;           5.776;           5.883;           5.791;           0.019 ( 0.323 %);  10539.492
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1688.211;           3.667;           4.024;           3.685;           0.061 ( 1.655 %);  16562.046
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         100.812;           4.492;           4.552;           4.504;           0.011 ( 0.239 %);  13552.417
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          80.174;           3.660;           3.873;           3.676;           0.036 ( 0.975 %);  16603.962
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         207.716;           4.492;           4.543;           4.504;           0.010 ( 0.215 %);  13551.414
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          82.837;           3.659;           3.947;           3.677;           0.049 ( 1.323 %);  16598.215
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          57.786;           4.497;           4.528;           4.508;           0.007 ( 0.154 %);  13538.115
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         777.476;           3.661;           3.889;           3.676;           0.039 ( 1.051 %);  16604.509
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         450.126;           4.492;           4.541;           4.503;           0.009 ( 0.198 %);  13554.058
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          63.245;           4.116;           4.354;           4.134;           0.040 ( 0.967 %);  14764.513
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          70.753;           5.055;           5.100;           5.067;           0.009 ( 0.177 %);  12046.412
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         225.603;           3.659;           3.772;           3.672;           0.019 ( 0.516 %);  16622.186
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         171.204;           4.492;           4.539;           4.503;           0.009 ( 0.194 %);  13554.149
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         696.258;           3.666;           3.891;           3.682;           0.038 ( 1.030 %);  16578.541
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.310;           4.494;           4.533;           4.506;           0.008 ( 0.170 %);  13546.765
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          57.113;           3.560;           3.855;           3.577;           0.050 ( 1.402 %);  17061.491
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          74.971;           4.370;           4.443;           4.383;           0.014 ( 0.309 %);  13925.333
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          77.654;           3.560;           3.742;           3.575;           0.030 ( 0.852 %);  17073.350
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          76.171;           4.371;           4.404;           4.381;           0.007 ( 0.159 %);  13931.979
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          48.768;           3.660;           3.845;           3.674;           0.031 ( 0.850 %);  16613.137
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.345;           4.497;           4.535;           4.507;           0.008 ( 0.178 %);  13542.029
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         100.998;           3.660;           3.926;           3.676;           0.045 ( 1.228 %);  16601.635
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          82.509;           4.492;           4.544;           4.504;           0.010 ( 0.218 %);  13551.961
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         522.870;           3.659;           3.874;           3.674;           0.036 ( 0.991 %);  16613.274
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         175.134;           4.496;           4.538;           4.506;           0.009 ( 0.193 %);  13544.852
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.474;           3.660;           3.898;           3.676;           0.040 ( 1.095 %);  16603.825
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         261.367;           4.493;           4.519;           4.503;           0.007 ( 0.154 %);  13554.697
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         942.031;           3.659;           3.864;           3.674;           0.035 ( 0.940 %);  16613.411
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.450;           4.492;           4.621;           4.505;           0.022 ( 0.480 %);  13548.223
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          71.172;           3.560;           3.738;           3.574;           0.030 ( 0.833 %);  17076.534
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.527;           4.375;           4.427;           4.387;           0.009 ( 0.215 %);  13912.444
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          57.622;           3.561;           3.766;           3.576;           0.035 ( 0.966 %);  17068.286
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         141.866;           4.370;           4.404;           4.381;           0.007 ( 0.164 %);  13931.786
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          76.550;           3.560;           3.779;           3.576;           0.037 ( 1.036 %);  17069.733
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         456.348;           4.371;           4.414;           4.382;           0.008 ( 0.191 %);  13928.992
