     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         112.432;           3.571;          24.058;           4.457;           3.655 (82.001 %);  13693.665
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          95.141;           3.828;          18.370;           4.290;           2.528 (58.933 %);  14228.917
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         133.365;           3.876;          51.973;           5.999;           8.331 (138.874 %);  10174.427
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         141.635;           4.171;           5.394;           4.220;           0.211 ( 5.001 %);  14463.307
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          76.018;           4.133;           4.774;           4.730;           0.129 ( 2.732 %);  12904.087
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         286.192;           4.429;           4.475;           4.443;           0.010 ( 0.214 %);  13736.906
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          68.799;           4.394;          16.056;           5.050;           2.003 (39.654 %);  12086.025
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          99.424;           4.725;           4.786;           4.738;           0.011 ( 0.228 %);  12881.062
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          59.087;           7.408;          15.579;           7.889;           1.393 (17.664 %);   7737.069
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         127.480;           7.725;           8.882;           8.186;           0.322 ( 3.932 %);   7455.683
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         327.403;           4.394;           5.288;           4.986;           0.230 ( 4.613 %);  12240.712
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         765.660;           4.725;           4.798;           4.739;           0.013 ( 0.267 %);  12879.744
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         210.046;           4.547;           7.800;           5.294;           0.470 ( 8.870 %);  11528.327
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.354;           4.890;           4.977;           4.906;           0.019 ( 0.391 %);  12440.075
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          64.990;           4.394;           5.083;           4.988;           0.207 ( 4.142 %);  12237.365
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         359.441;           4.727;           4.786;           4.739;           0.011 ( 0.234 %);  12880.650
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         184.839;           4.394;           5.298;           4.906;           0.297 ( 6.050 %);  12440.997
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         271.450;           4.726;           4.774;           4.738;           0.010 ( 0.217 %);  12881.062
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         196.575;           4.268;           4.920;           4.867;           0.138 ( 2.826 %);  12541.392
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         149.452;           4.575;           4.728;           4.590;           0.026 ( 0.560 %);  13297.683
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         197.928;           3.997;           4.619;           4.536;           0.185 ( 4.073 %);  13454.464
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.122;           4.296;           4.339;           4.309;           0.008 ( 0.194 %);  14165.173
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         216.260;           3.894;           4.483;           4.437;           0.125 ( 2.822 %);  13756.233
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          71.130;           4.170;           4.208;           4.181;           0.008 ( 0.183 %);  14599.489
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          51.219;           3.662;           4.234;           4.111;           0.218 ( 5.302 %);  14846.791
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.914;           3.939;           3.980;           3.949;           0.008 ( 0.197 %);  15456.919
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.247;           3.797;           4.123;           4.094;           0.071 ( 1.743 %);  14907.227
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          76.465;           3.836;           3.891;           3.846;           0.010 ( 0.251 %);  15868.525
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         293.250;           3.673;           4.404;           4.189;           0.145 ( 3.451 %);  14571.395
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         274.104;           3.939;           3.984;           3.950;           0.008 ( 0.204 %);  15452.650
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.940;           3.663;           4.502;           4.175;           0.177 ( 4.232 %);  14620.685
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         150.476;           3.938;           3.986;           3.950;           0.010 ( 0.245 %);  15453.361
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          53.256;           3.662;           4.236;           4.147;           0.188 ( 4.525 %);  14716.508
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.207;           3.941;           3.974;           3.949;           0.007 ( 0.181 %);  15454.072
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          85.003;           3.666;           4.415;           4.147;           0.193 ( 4.649 %);  14719.197
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         245.787;           3.940;           3.993;           3.950;           0.010 ( 0.248 %);  15453.598
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          44.332;           3.671;           4.234;           4.138;           0.192 ( 4.639 %);  14748.837
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          67.482;           3.940;           3.991;           3.950;           0.009 ( 0.232 %);  15452.887
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1268.342;           4.216;           4.411;           4.231;           0.033 ( 0.776 %);  14425.808
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.978;           3.940;           3.990;           3.949;           0.009 ( 0.238 %);  15453.954
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.833;           4.227;           4.323;           4.241;           0.016 ( 0.376 %);  14390.045
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         352.968;           3.940;           3.977;           3.950;           0.008 ( 0.197 %);  15452.887
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        6810.414;           3.668;           4.240;           3.914;           0.264 ( 6.744 %);  15592.130
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         123.119;           3.941;           3.998;           3.951;           0.010 ( 0.255 %);  15446.843
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         347.838;           3.663;           4.342;           4.086;           0.245 ( 5.986 %);  14936.855
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.351;           3.938;           3.998;           3.949;           0.011 ( 0.272 %);  15456.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         295.901;           3.665;           4.234;           4.156;           0.172 ( 4.137 %);  14686.034
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        2292.845;           3.937;           4.087;           3.952;           0.025 ( 0.629 %);  15444.711
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          94.945;           3.681;           4.235;           4.186;           0.128 ( 3.061 %);  14579.200
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.849;           3.939;           3.988;           3.950;           0.008 ( 0.214 %);  15452.057
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         481.417;           3.666;           4.416;           4.139;           0.208 ( 5.033 %);  14747.865
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          91.703;           3.939;           3.992;           3.950;           0.010 ( 0.245 %);  15452.294
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         277.756;           3.665;           4.239;           4.110;           0.220 ( 5.362 %);  14851.827
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         120.542;           3.938;           4.001;           3.949;           0.011 ( 0.282 %);  15455.614
