     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         178.713;           5.433;           5.593;           5.455;           0.027 ( 0.502 %);  11188.660
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         114.106;           5.065;           5.128;           5.077;           0.011 ( 0.216 %);  12021.607
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         112.237;           4.224;           4.323;           4.245;           0.016 ( 0.382 %);  14379.155
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          79.863;           3.934;           3.983;           3.948;           0.010 ( 0.245 %);  15461.071
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         233.092;           4.225;           4.344;           4.243;           0.020 ( 0.469 %);  14385.625
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          67.721;           3.935;           3.979;           3.949;           0.008 ( 0.200 %);  15455.614
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         201.123;           4.228;           6.929;           4.355;           0.491 (11.277 %);  14015.741
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         106.539;           3.940;           7.385;           4.377;           1.073 (24.524 %);  13944.808
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          58.551;           6.559;          14.210;           7.083;           1.293 (18.255 %);   8617.723
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         525.878;           6.741;           7.305;           6.908;           0.117 ( 1.700 %);   8835.121
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          57.073;           4.225;           4.342;           4.246;           0.020 ( 0.466 %);  14376.076
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         124.466;           3.934;           3.969;           3.947;           0.007 ( 0.183 %);  15463.327
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         356.805;           4.224;           5.080;           4.334;           0.220 ( 5.064 %);  14081.786
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.211;           3.935;           3.986;           3.949;           0.009 ( 0.228 %);  15456.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         179.189;           4.218;           4.359;           4.242;           0.024 ( 0.560 %);  14387.064
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         116.722;           3.933;           4.007;           3.951;           0.014 ( 0.343 %);  15449.212
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.729;           4.225;           4.352;           4.244;           0.021 ( 0.503 %);  14380.490
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          41.047;           3.939;           3.973;           3.949;           0.007 ( 0.167 %);  15455.970
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         720.638;           4.224;           4.343;           4.245;           0.020 ( 0.461 %);  14377.513
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.049;           3.934;           3.971;           3.947;           0.008 ( 0.200 %);  15463.327
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          35.208;           4.224;           4.337;           4.243;           0.018 ( 0.432 %);  14384.906
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.594;           3.935;           3.986;           3.949;           0.009 ( 0.238 %);  15457.512
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          54.090;           4.230;           4.356;           4.245;           0.022 ( 0.507 %);  14379.668
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.455;           3.940;          21.665;           5.908;           3.497 (59.196 %);  10330.828
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.988;           4.224;           4.436;           4.247;           0.035 ( 0.824 %);  14369.922
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         192.147;           3.936;           3.979;           3.948;           0.008 ( 0.200 %);  15459.529
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         610.142;           4.224;           4.465;           4.247;           0.040 ( 0.939 %);  14371.050
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.876;           3.937;           3.973;           3.949;           0.007 ( 0.186 %);  15457.630
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         960.034;           4.238;           4.354;           4.256;           0.021 ( 0.483 %);  14341.988
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         102.905;           3.933;           7.034;           4.043;           0.537 (13.285 %);  15098.086
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1070.651;           4.225;           4.335;           4.244;           0.018 ( 0.432 %);  14381.208
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          91.592;           3.934;           3.979;           3.949;           0.009 ( 0.218 %);  15456.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          74.978;           4.224;           4.354;           4.245;           0.022 ( 0.509 %);  14378.847
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         375.069;           3.935;           3.974;           3.949;           0.007 ( 0.190 %);  15457.630
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         520.309;           4.224;           4.344;           4.243;           0.020 ( 0.464 %);  14384.187
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1539.285;           3.939;           3.991;           3.949;           0.009 ( 0.230 %);  15455.377
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         161.716;           4.228;           4.373;           4.244;           0.024 ( 0.564 %);  14380.079
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         107.787;           3.933;           7.345;           4.053;           0.591 (14.580 %);  15057.453
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;       25338.139;           4.224;           5.016;           4.292;           0.173 ( 4.030 %);  14219.073
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          43.488;           3.935;           3.974;           3.950;           0.010 ( 0.253 %);  15450.397
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         280.918;           4.231;           4.453;           4.248;           0.037 ( 0.876 %);  14367.155
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          77.864;           3.936;           3.980;           3.951;           0.009 ( 0.216 %);  15447.198
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         735.043;           4.226;           4.331;           4.243;           0.017 ( 0.408 %);  14383.468
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         306.065;           3.938;           3.996;           3.949;           0.010 ( 0.252 %);  15457.275
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         175.635;           4.225;           4.339;           4.243;           0.019 ( 0.454 %);  14383.981
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         134.514;           3.935;           3.990;           3.949;           0.010 ( 0.245 %);  15453.954
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         431.061;           4.233;           4.342;           4.253;           0.018 ( 0.417 %);  14352.412
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          87.479;           3.935;           3.984;           3.948;           0.009 ( 0.220 %);  15457.986
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         193.139;           4.228;           4.331;           4.243;           0.017 ( 0.400 %);  14384.598
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          43.525;           3.935;           4.304;           3.958;           0.062 ( 1.575 %);  15419.762
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          61.475;           4.226;           4.349;           4.244;           0.020 ( 0.476 %);  14381.414
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          84.982;           3.934;           3.994;           3.948;           0.010 ( 0.262 %);  15459.766
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         201.400;           4.225;           4.501;           4.249;           0.046 ( 1.086 %);  14362.954
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         425.669;           3.934;           3.976;           3.949;           0.009 ( 0.218 %);  15456.681
