     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         177.318;           3.832;           4.390;           4.320;           0.166 ( 3.849 %);  14127.220
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         656.857;           4.372;           4.404;           4.384;           0.007 ( 0.169 %);  13923.215
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.700;           4.076;           4.706;           4.150;           0.164 ( 3.951 %);  14707.267
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          62.874;           4.496;           4.531;           4.506;           0.007 ( 0.166 %);  13545.581
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         139.511;           3.938;           4.500;           3.995;           0.143 ( 3.570 %);  15276.264
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          53.588;           4.494;           4.524;           4.506;           0.007 ( 0.162 %);  13546.219
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         111.193;           3.938;           4.514;           4.449;           0.151 ( 3.400 %);  13718.475
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         296.839;           4.498;           4.537;           4.509;           0.008 ( 0.182 %);  13535.841
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         343.949;           3.948;           4.250;           3.968;           0.053 ( 1.330 %);  15381.844
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.144;           4.496;           4.542;           4.508;           0.009 ( 0.199 %);  13538.752
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.688;           3.945;           5.147;           4.058;           0.268 ( 6.596 %);  15040.587
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          95.449;           4.494;           4.520;           4.506;           0.007 ( 0.158 %);  13546.765
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         151.210;           4.077;           4.711;           4.190;           0.190 ( 4.545 %);  14567.917
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         330.014;           4.494;           4.527;           4.506;           0.008 ( 0.177 %);  13546.401
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          54.689;           3.948;           4.687;           4.483;           0.113 ( 2.513 %);  13615.262
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          56.307;           4.494;           4.798;           4.530;           0.085 ( 1.877 %);  13473.004
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          67.882;           3.955;           4.516;           4.467;           0.120 ( 2.691 %);  13664.216
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;       14474.364;           4.494;           4.527;           4.505;           0.007 ( 0.159 %);  13548.679
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.583;           3.956;           4.521;           4.454;           0.146 ( 3.275 %);  13703.914
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         121.118;           4.494;           4.542;           4.505;           0.009 ( 0.204 %);  13546.948
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         210.439;           3.838;           4.603;           3.886;           0.145 ( 3.743 %);  15704.708
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          95.763;           4.373;           4.402;           4.383;           0.007 ( 0.152 %);  13926.103
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         336.325;           3.840;           4.405;           4.343;           0.131 ( 3.025 %);  14053.195
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.612;           4.373;           4.402;           4.384;           0.007 ( 0.167 %);  13922.060
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          89.311;           4.222;           4.553;           4.494;           0.050 ( 1.117 %);  13580.653
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         163.266;           4.495;           4.607;           4.514;           0.023 ( 0.513 %);  13521.574
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          56.587;           3.940;          25.407;           7.087;           3.422 (48.289 %);   8612.123
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          41.152;           4.488;           7.580;           5.575;           1.324 (23.752 %);  10948.486
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          88.339;           3.946;          34.946;           5.998;           5.360 (89.354 %);  10175.815
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         100.115;           4.772;           4.818;           4.783;           0.010 ( 0.200 %);  12760.125
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1938.181;           6.429;           6.877;           6.582;           0.104 ( 1.584 %);   9273.596
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          53.192;           6.986;           8.171;           7.388;           0.266 ( 3.596 %);   8261.052
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         271.680;           4.736;           5.471;           4.809;           0.178 ( 3.699 %);  12692.500
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         287.267;           5.222;           5.268;           5.235;           0.009 ( 0.174 %);  11659.866
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         450.215;           4.744;           5.427;           5.341;           0.179 ( 3.346 %);  11427.276
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         246.877;           5.393;          12.726;           5.666;           1.285 (22.683 %);  10772.523
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          52.695;           4.725;           5.412;           5.146;           0.314 ( 6.098 %);  11859.931
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         110.270;           5.393;           5.440;           5.407;           0.010 ( 0.183 %);  11287.541
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         276.478;           7.547;           8.341;           7.906;           0.196 ( 2.478 %);   7719.899
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          85.307;           8.412;           9.922;           8.893;           0.411 ( 4.625 %);   6863.328
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         261.759;           5.258;           5.832;           5.587;           0.073 ( 1.306 %);  10924.851
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          71.098;           5.580;           5.621;           5.592;           0.009 ( 0.157 %);  10914.136
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1499.028;           5.063;           5.810;           5.547;           0.331 ( 5.972 %);  11002.492
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          80.071;           5.780;           5.830;           5.793;           0.010 ( 0.178 %);  10536.349
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         129.790;           5.060;           5.872;           5.122;           0.175 ( 3.409 %);  11915.710
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         216.262;           5.923;           5.955;           5.937;           0.009 ( 0.145 %);  10280.156
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         282.565;           4.726;           5.713;           5.280;           0.271 ( 5.138 %);  11558.893
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          96.231;           5.726;           5.777;           5.740;           0.010 ( 0.180 %);  10634.145
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          51.122;           4.574;          19.680;           5.159;           2.619 (50.774 %);  11830.811
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         245.937;           5.540;           5.584;           5.555;           0.010 ( 0.175 %);  10988.146
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         856.577;           4.582;           6.452;           5.235;           0.252 ( 4.806 %);  11657.976
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          75.143;           5.219;           5.286;           5.232;           0.012 ( 0.233 %);  11666.822
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          86.337;           4.307;          19.021;           5.151;           2.504 (48.604 %);  11849.046
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.803;           4.759;           4.789;           4.770;           0.008 ( 0.176 %);  12795.061
