     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          14.891;           3.837;           4.670;           4.341;           0.297 ( 6.832 %);  14061.436
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.572;           1.973;           2.246;           2.021;           0.060 ( 2.946 %);  30205.002
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          54.223;           3.836;           4.670;           3.990;           0.200 ( 5.001 %);  15295.173
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          27.844;           1.978;           2.206;           2.031;           0.036 ( 1.788 %);  30050.431
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          53.663;           3.940;           4.940;           4.164;           0.235 ( 5.646 %);  14657.072
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1826.506;           2.031;           2.278;           2.067;           0.045 ( 2.184 %);  29532.274
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          92.261;           3.940;           4.595;           4.246;           0.112 ( 2.650 %);  14374.640
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.533;           2.031;           2.277;           2.068;           0.045 ( 2.188 %);  29520.587
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.283;           3.941;           4.791;           4.183;           0.249 ( 5.956 %);  14591.134
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          53.062;           2.031;           2.312;           2.082;           0.060 ( 2.893 %);  29315.637
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.668;           4.433;           5.394;           4.562;           0.264 ( 5.783 %);  13377.968
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          58.554;           2.284;           2.551;           2.326;           0.050 ( 2.132 %);  26235.951
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          30.490;           3.941;           4.787;           4.061;           0.223 ( 5.504 %);  15030.485
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.259;           2.029;           2.280;           2.069;           0.046 ( 2.226 %);  29497.674
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.684;           3.940;           4.801;           4.167;           0.241 ( 5.786 %);  14648.757
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         356.839;           2.031;           2.276;           2.071;           0.045 ( 2.170 %);  29474.364
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.302;           3.940;           4.801;           4.384;           0.317 ( 7.232 %);  13922.638
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.936;           2.031;           2.071;           2.039;           0.007 ( 0.360 %);  29930.309
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.324;           3.940;           4.789;           4.417;           0.291 ( 6.599 %);  13819.281
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.256;           2.038;           2.274;           2.086;           0.038 ( 1.846 %);  29264.099
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          45.756;           3.950;           4.790;           4.401;           0.282 ( 6.401 %);  13869.716
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.955;           2.031;           2.269;           2.082;           0.042 ( 1.994 %);  29310.091
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.582;           3.939;           4.800;           4.119;           0.205 ( 4.987 %);  14818.609
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.828;           2.030;           2.277;           2.065;           0.046 ( 2.212 %);  29555.675
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.672;           4.432;           5.399;           4.957;           0.383 ( 7.729 %);  12313.750
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          12.454;           2.284;           2.562;           2.321;           0.052 ( 2.235 %);  26295.206
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.101;           3.940;           4.316;           4.005;           0.120 ( 2.984 %);  15239.739
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.809;           2.029;           2.093;           2.040;           0.011 ( 0.519 %);  29920.083
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          25.630;           3.940;           4.773;           4.115;           0.225 ( 5.456 %);  14831.813
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.109;           2.032;           2.266;           2.071;           0.043 ( 2.087 %);  29471.345
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          13.965;           3.939;           4.498;           4.128;           0.178 ( 4.321 %);  14785.540
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.405;           2.029;           2.279;           2.073;           0.045 ( 2.185 %);  29449.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          43.564;           3.834;          19.167;           5.443;           4.279 (78.605 %);  11213.077
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          16.486;           2.040;           4.364;           3.633;           0.618 (17.000 %);  16799.788
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.530;           3.831;           4.610;           3.955;           0.194 ( 4.906 %);  15434.177
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          28.643;           1.976;           2.206;           2.020;           0.041 ( 2.016 %);  30209.079
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         157.471;           3.831;          18.795;           4.380;           2.593 (59.214 %);  13935.738
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         143.688;           1.979;           2.206;           2.032;           0.036 ( 1.757 %);  30038.330
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          16.938;           4.227;           4.610;           4.251;           0.065 ( 1.527 %);  14357.323
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          45.487;           2.031;           2.307;           2.077;           0.061 ( 2.935 %);  29386.209
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.124;           4.437;           5.202;           4.490;           0.169 ( 3.775 %);  13594.035
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         331.927;           2.286;           2.550;           2.347;           0.042 ( 1.800 %);  26002.248
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.902;           3.941;           4.788;           4.192;           0.326 ( 7.774 %);  14559.597
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.486;           2.031;           2.268;           2.065;           0.044 ( 2.147 %);  29551.339
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         160.719;           3.941;          10.777;           4.379;           1.165 (26.610 %);  13937.378
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          77.280;           2.032;           2.307;           2.095;           0.053 ( 2.542 %);  29136.255
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          30.707;           3.837;           4.649;           4.178;           0.195 ( 4.658 %);  14608.066
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          50.553;           1.977;           2.209;           2.029;           0.038 ( 1.877 %);  30088.138
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.432;           3.940;          11.126;           4.327;           1.231 (28.456 %);  14104.368
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.511;           2.037;           2.278;           2.090;           0.037 ( 1.792 %);  29200.037
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         265.409;           3.941;           4.617;           4.129;           0.195 ( 4.728 %);  14781.308
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.856;           2.032;           2.275;           2.062;           0.045 ( 2.196 %);  29596.064
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.875;           3.941;          57.771;           6.369;           9.699 (152.287 %);   9583.663
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.280;           1.976;           2.253;           2.017;           0.061 ( 3.007 %);  30261.274
