     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.097;           2.825;           3.382;           2.897;           0.102 ( 3.528 %);  21071.927
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.622;           2.031;           2.306;           2.046;           0.047 ( 2.291 %);  29832.780
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          30.018;           2.829;           3.391;           2.868;           0.103 ( 3.582 %);  21277.838
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.810;           2.030;           2.278;           2.066;           0.046 ( 2.219 %);  29547.437
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          40.523;           2.836;           3.034;           2.850;           0.033 ( 1.170 %);  21416.983
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          13.536;           2.034;           2.268;           2.085;           0.039 ( 1.859 %);  29274.733
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.219;           2.828;           3.384;           2.909;           0.109 ( 3.735 %);  20980.179
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          13.443;           2.030;           2.280;           2.071;           0.046 ( 2.200 %);  29467.034
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.687;           2.826;           3.391;           2.888;           0.104 ( 3.601 %);  21133.835
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.437;           2.031;           2.269;           2.067;           0.044 ( 2.120 %);  29534.439
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          52.302;           3.182;           3.803;           3.258;           0.113 ( 3.456 %);  18733.585
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         232.717;           2.286;           2.559;           2.322;           0.051 ( 2.187 %);  26284.568
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.345;           2.750;           2.935;           2.763;           0.031 ( 1.128 %);  22092.114
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.587;           1.976;           2.216;           2.009;           0.045 ( 2.228 %);  30376.741
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.261;           2.827;           3.392;           2.924;           0.109 ( 3.726 %);  20877.102
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          36.682;           2.031;           2.278;           2.048;           0.043 ( 2.116 %);  29797.913
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.621;           2.834;           3.039;           2.851;           0.035 ( 1.219 %);  21408.105
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.709;           2.030;           2.277;           2.072;           0.045 ( 2.157 %);  29459.707
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          89.761;           2.828;           3.390;           2.929;           0.108 ( 3.692 %);  20839.086
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.888;           2.030;           2.267;           2.064;           0.045 ( 2.173 %);  29564.786
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          24.452;           2.828;           3.395;           2.908;           0.112 ( 3.866 %);  20986.081
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.960;           2.030;           2.271;           2.066;           0.045 ( 2.160 %);  29536.605
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.619;           2.828;           3.396;           2.938;           0.108 ( 3.659 %);  20774.389
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          59.453;           2.033;           2.308;           2.076;           0.061 ( 2.950 %);  29400.364
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1456.217;           2.827;           3.396;           2.863;           0.103 ( 3.591 %);  21314.992
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.400;           2.033;           2.273;           2.068;           0.044 ( 2.148 %);  29514.964
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         255.646;           3.181;           3.813;           3.292;           0.121 ( 3.662 %);  18543.179
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          43.981;           2.289;           2.588;           2.343;           0.065 ( 2.754 %);  26046.634
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          55.357;           2.827;           3.385;           2.880;           0.104 ( 3.610 %);  21194.770
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          50.897;           2.033;           2.268;           2.050;           0.041 ( 1.994 %);  29779.850
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         148.195;           2.828;           3.381;           2.890;           0.101 ( 3.497 %);  21117.438
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.517;           2.031;           2.276;           2.079;           0.044 ( 2.094 %);  29362.647
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.990;           2.828;           3.391;           2.928;           0.108 ( 3.679 %);  20842.967
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.194;           2.031;           2.279;           2.058;           0.046 ( 2.226 %);  29655.764
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          70.732;           2.827;           3.389;           2.856;           0.101 ( 3.540 %);  21367.226
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.973;           2.031;           2.276;           2.061;           0.046 ( 2.231 %);  29616.083
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.906;           2.827;           3.384;           2.921;           0.110 ( 3.750 %);  20895.728
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          68.265;           2.030;           2.494;           2.073;           0.088 ( 4.267 %);  29449.800
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.403;           2.762;           3.304;           2.866;           0.087 ( 3.024 %);  21297.412
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          48.725;           1.974;           2.214;           2.010;           0.044 ( 2.191 %);  30358.426
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          29.068;           2.752;           3.292;           2.853;           0.104 ( 3.636 %);  21392.416
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          61.980;           1.976;           2.208;           2.014;           0.043 ( 2.149 %);  30307.720
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          34.727;           2.750;           3.293;           2.823;           0.097 ( 3.446 %);  21623.457
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.722;           1.978;           2.206;           2.033;           0.035 ( 1.741 %);  30027.583
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.606;           2.761;           2.935;           2.773;           0.029 ( 1.063 %);  22014.363
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         128.414;           1.976;           2.207;           2.030;           0.037 ( 1.840 %);  30060.746
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          88.775;           2.831;           3.398;           2.949;           0.104 ( 3.531 %);  20699.452
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          32.210;           2.033;           2.276;           2.075;           0.044 ( 2.110 %);  29420.978
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         210.072;           2.832;           3.388;           2.949;           0.101 ( 3.410 %);  20697.963
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         131.548;           2.030;           2.279;           2.068;           0.046 ( 2.202 %);  29511.072
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.094;           2.828;           3.390;           2.899;           0.102 ( 3.526 %);  21054.306
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.062;           2.033;           2.274;           2.075;           0.043 ( 2.083 %);  29414.963
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          49.270;           2.828;           3.272;           2.867;           0.091 ( 3.178 %);  21287.058
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          32.681;           2.031;           2.279;           2.074;           0.046 ( 2.204 %);  29434.306
