     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          69.691;           2.555;           2.732;           2.568;           0.030 ( 1.161 %);  23772.072
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.281;           2.285;           2.551;           2.301;           0.045 ( 1.969 %);  26526.889
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.299;           2.268;           2.453;           2.283;           0.031 ( 1.350 %);  26737.112
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.065;           2.029;           2.273;           2.044;           0.042 ( 2.035 %);  29861.529
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.408;           2.555;           2.749;           2.568;           0.033 ( 1.272 %);  23763.098
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.801;           2.282;           2.555;           2.300;           0.046 ( 2.022 %);  26540.172
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          51.889;           2.209;           2.333;           2.219;           0.021 ( 0.943 %);  27510.588
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.311;           1.973;           2.218;           1.989;           0.042 ( 2.112 %);  30682.146
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.181;           2.207;           2.401;           2.222;           0.033 ( 1.468 %);  27471.190
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          49.147;           1.973;           2.205;           1.989;           0.040 ( 1.998 %);  30690.094
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.386;           2.917;           3.130;           2.937;           0.035 ( 1.206 %);  20779.319
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.158;           2.606;           2.917;           2.627;           0.054 ( 2.037 %);  23229.767
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.649;           2.552;           2.685;           2.569;           0.021 ( 0.834 %);  23756.371
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.471;           2.281;           2.562;           2.299;           0.048 ( 2.085 %);  26548.567
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          65.955;           2.550;           2.694;           2.566;           0.024 ( 0.925 %);  23786.390
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          11.020;           2.282;           2.559;           2.300;           0.047 ( 2.058 %);  26537.024
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;        1061.615;           2.210;           2.314;           2.219;           0.017 ( 0.785 %);  27506.079
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          40.109;           1.973;           2.216;           1.990;           0.042 ( 2.092 %);  30671.400
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.346;           2.272;           2.370;           2.282;           0.016 ( 0.721 %);  26750.251
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.818;           2.029;           2.267;           2.045;           0.041 ( 2.000 %);  29850.908
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          33.007;           2.207;           2.391;           2.222;           0.031 ( 1.385 %);  27470.066
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         135.546;           1.973;           2.217;           1.989;           0.042 ( 2.096 %);  30688.691
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.268;           2.267;           2.491;           2.284;           0.037 ( 1.639 %);  26727.533
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.146;           2.028;           2.281;           2.046;           0.043 ( 2.106 %);  29826.595
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.497;           2.210;           2.390;           2.221;           0.031 ( 1.377 %);  27479.060
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.356;           1.973;           2.210;           1.991;           0.040 ( 2.020 %);  30658.328
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.751;           2.207;           2.509;           2.225;           0.051 ( 2.300 %);  27433.773
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.357;           1.973;           2.216;           1.992;           0.042 ( 2.086 %);  30638.274
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.667;           2.266;           2.456;           2.283;           0.031 ( 1.377 %);  26734.273
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.688;           2.030;           2.274;           2.045;           0.042 ( 2.042 %);  29851.793
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         110.633;           2.211;           2.295;           2.219;           0.014 ( 0.649 %);  27504.577
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          39.853;           1.974;           2.213;           1.990;           0.041 ( 2.036 %);  30675.604
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.334;           2.269;           4.538;           2.664;           0.814 (30.541 %);  22911.877
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          66.266;           2.027;           2.277;           2.050;           0.043 ( 2.095 %);  29767.967
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          50.120;           2.272;           2.493;           2.285;           0.038 ( 1.650 %);  26713.708
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.395;           2.027;           2.274;           2.046;           0.042 ( 2.060 %);  29833.222
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.294;           2.272;           2.492;           2.285;           0.038 ( 1.650 %);  26716.188
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          56.487;           2.027;           2.279;           2.046;           0.043 ( 2.088 %);  29838.526
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          48.401;           2.270;           2.483;           2.286;           0.036 ( 1.556 %);  26694.589
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          43.628;           2.028;           2.271;           2.045;           0.042 ( 2.045 %);  29847.811
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          13.391;           2.270;           2.387;           2.282;           0.020 ( 0.865 %);  26751.317
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         132.109;           2.031;           2.073;           2.042;           0.007 ( 0.367 %);  29888.560
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         117.986;           2.268;           2.454;           2.282;           0.031 ( 1.364 %);  26747.054
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          58.243;           2.027;           2.276;           2.046;           0.042 ( 2.068 %);  29836.316
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          29.623;           2.207;           2.393;           2.223;           0.031 ( 1.392 %);  27460.703
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         117.639;           1.971;           2.219;           1.989;           0.042 ( 2.115 %);  30691.964
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.024;           2.209;           2.307;           2.221;           0.016 ( 0.724 %);  27483.560
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.895;           1.973;           2.214;           1.990;           0.041 ( 2.076 %);  30668.598
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          59.749;           2.267;           2.431;           2.282;           0.027 ( 1.182 %);  26742.792
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.853;           2.027;           2.270;           2.044;           0.041 ( 2.030 %);  29858.431
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.119;           2.268;           2.454;           2.285;           0.031 ( 1.350 %);  26714.771
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.378;           2.027;           2.281;           2.044;           0.043 ( 2.107 %);  29858.431
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          66.462;           2.269;           2.440;           2.285;           0.028 ( 1.233 %);  26706.978
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.273;           2.028;           2.276;           2.046;           0.042 ( 2.073 %);  29832.780
