     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.210;           2.267;           2.451;           2.281;           0.031 ( 1.356 %);  26760.202
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.574;           2.014;           2.042;           2.022;           0.005 ( 0.268 %);  30181.014
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          33.114;           2.204;           2.387;           2.219;           0.031 ( 1.375 %);  27506.830
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          86.270;           1.959;           2.006;           1.969;           0.008 ( 0.407 %);  31002.819
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          13.632;           2.205;           2.402;           2.221;           0.033 ( 1.476 %);  27476.061
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          49.663;           1.960;           1.988;           1.968;           0.005 ( 0.272 %);  31006.637
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          14.162;           2.203;           2.385;           2.219;           0.030 ( 1.362 %);  27510.212
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.023;           1.959;           2.003;           1.969;           0.007 ( 0.371 %);  31002.819
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          78.117;           2.203;           2.380;           2.219;           0.029 ( 1.324 %);  27508.709
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.932;           1.959;           2.010;           1.971;           0.009 ( 0.446 %);  30973.260
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         439.181;           2.205;           2.373;           2.218;           0.028 ( 1.270 %);  27518.481
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          30.564;           1.960;           1.995;           1.969;           0.006 ( 0.313 %);  31001.388
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.943;           2.205;           2.399;           2.221;           0.032 ( 1.454 %);  27480.935
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          41.517;           1.960;           2.002;           1.969;           0.007 ( 0.365 %);  31004.251
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.770;           2.204;           2.439;           2.219;           0.040 ( 1.786 %);  27500.446
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          25.069;           1.957;           1.997;           1.968;           0.007 ( 0.345 %);  31006.160
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.565;           2.264;           2.483;           2.282;           0.036 ( 1.596 %);  26746.344
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.940;           2.014;           2.048;           2.022;           0.006 ( 0.310 %);  30183.275
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          63.961;           2.266;           2.458;           2.280;           0.032 ( 1.411 %);  26767.315
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         147.963;           2.013;           2.043;           2.021;           0.006 ( 0.277 %);  30193.230
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.051;           2.206;           2.392;           2.219;           0.031 ( 1.411 %);  27505.328
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          44.693;           1.960;           1.991;           1.968;           0.006 ( 0.297 %);  31006.637
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          25.806;           2.204;           2.392;           2.219;           0.031 ( 1.412 %);  27507.582
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          49.754;           1.961;           2.007;           1.971;           0.009 ( 0.435 %);  30970.879
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          55.442;           2.265;           2.441;           2.280;           0.029 ( 1.283 %);  26773.008
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.528;           2.013;           2.048;           2.023;           0.006 ( 0.299 %);  30170.616
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          90.396;           2.266;           2.452;           2.280;           0.031 ( 1.363 %);  26768.738
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          27.655;           2.014;           2.052;           2.022;           0.007 ( 0.363 %);  30182.823
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          72.251;           2.266;           2.664;           2.287;           0.068 ( 2.967 %);  26692.113
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          20.948;           2.014;           2.052;           2.024;           0.007 ( 0.329 %);  30160.225
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.151;           2.549;           2.819;           2.568;           0.045 ( 1.768 %);  23770.950
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          21.272;           2.265;           2.305;           2.278;           0.008 ( 0.342 %);  26796.160
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.092;           2.266;           2.541;           2.283;           0.047 ( 2.040 %);  26737.467
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.865;           2.014;           2.052;           2.024;           0.007 ( 0.328 %);  30159.774
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.148;           2.204;           2.389;           2.219;           0.031 ( 1.390 %);  27510.212
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.542;           1.958;           1.995;           1.970;           0.007 ( 0.376 %);  30988.510
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.387;           2.206;           2.392;           2.218;           0.031 ( 1.412 %);  27512.842
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          39.225;           1.961;           1.998;           1.969;           0.007 ( 0.337 %);  30996.617
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          82.575;           2.267;           2.457;           2.280;           0.032 ( 1.401 %);  26768.027
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.500;           2.014;           2.056;           2.024;           0.007 ( 0.356 %);  30154.355
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          29.675;           2.268;           2.459;           2.281;           0.032 ( 1.415 %);  26761.625
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.285;           2.013;           2.062;           2.023;           0.008 ( 0.417 %);  30169.260
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.984;           2.264;           2.452;           2.282;           0.031 ( 1.353 %);  26744.568
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          28.274;           2.013;           2.063;           2.023;           0.009 ( 0.444 %);  30171.972
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.239;           2.266;           2.438;           2.279;           0.029 ( 1.263 %);  26779.059
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         107.465;           2.014;           2.049;           2.022;           0.007 ( 0.346 %);  30179.657
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.370;           2.265;           2.437;           2.281;           0.028 ( 1.244 %);  26754.160
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          21.387;           2.016;           2.064;           2.024;           0.008 ( 0.419 %);  30161.128
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          16.156;           2.204;           2.389;           2.219;           0.031 ( 1.390 %);  27507.958
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.979;           1.958;           1.998;           1.968;           0.007 ( 0.351 %);  31015.232
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.142;           2.205;           2.510;           2.222;           0.052 ( 2.331 %);  27466.694
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.228;           1.961;           1.988;           1.968;           0.005 ( 0.269 %);  31010.456
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.300;           2.550;           2.756;           2.565;           0.034 ( 1.343 %);  23791.167
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         542.889;           2.266;           2.313;           2.275;           0.008 ( 0.371 %);  26828.283
