     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.871;           3.497;           3.545;           3.506;           0.009 ( 0.260 %);  17407.719
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.208;           3.941;           4.210;           3.957;           0.046 ( 1.158 %);  15424.604
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         144.672;           3.109;           3.141;           3.118;           0.006 ( 0.190 %);  19577.762
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.927;           3.940;           4.160;           3.956;           0.037 ( 0.943 %);  15429.921
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         178.476;           3.106;           3.173;           3.116;           0.011 ( 0.365 %);  19587.853
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          17.250;           3.834;           4.085;           3.851;           0.042 ( 1.100 %);  15850.168
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          44.773;           3.022;           3.077;           3.031;           0.010 ( 0.326 %);  20135.561
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          36.279;           3.834;           4.076;           3.850;           0.041 ( 1.062 %);  15852.539
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         154.529;           3.021;           3.125;           3.033;           0.017 ( 0.572 %);  20126.909
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          14.952;           3.842;           4.570;           3.905;           0.178 ( 4.558 %);  15630.123
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          26.643;           3.020;           3.056;           3.030;           0.007 ( 0.233 %);  20142.609
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          99.063;           3.843;           4.077;           3.858;           0.040 ( 1.025 %);  15818.550
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          16.611;           3.023;           3.044;           3.030;           0.005 ( 0.162 %);  20141.199
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          36.565;           3.941;           4.285;           3.960;           0.059 ( 1.479 %);  15411.739
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          95.199;           3.105;           3.159;           3.115;           0.009 ( 0.284 %);  19592.045
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.853;           3.941;           4.157;           3.956;           0.036 ( 0.921 %);  15428.739
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          12.835;           3.107;           3.153;           3.116;           0.009 ( 0.277 %);  19588.805
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          24.613;           3.941;           4.176;           3.956;           0.040 ( 1.012 %);  15428.030
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          37.305;           3.107;           3.153;           3.115;           0.008 ( 0.256 %);  19590.901
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.771;           3.834;           4.048;           3.850;           0.036 ( 0.936 %);  15854.410
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.402;           3.022;           3.075;           3.031;           0.009 ( 0.299 %);  20138.983
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.793;           3.834;           4.059;           3.849;           0.038 ( 0.988 %);  15857.531
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.919;           3.026;           3.085;           3.035;           0.010 ( 0.334 %);  20112.439
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         121.675;           3.833;           4.061;           3.849;           0.039 ( 1.004 %);  15857.781
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          18.463;           3.022;           3.060;           3.031;           0.007 ( 0.242 %);  20136.366
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         433.340;           3.834;           4.078;           3.850;           0.041 ( 1.072 %);  15851.416
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          33.235;           3.032;           3.075;           3.041;           0.008 ( 0.260 %);  20068.352
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          53.715;           3.940;           4.180;           3.956;           0.041 ( 1.025 %);  15429.094
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          63.605;           3.109;           3.166;           3.118;           0.010 ( 0.311 %);  19573.576
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          35.237;           3.938;           4.155;           3.955;           0.036 ( 0.919 %);  15433.231
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.915;           3.105;           3.139;           3.115;           0.008 ( 0.248 %);  19592.235
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          47.234;           3.834;           4.063;           3.850;           0.039 ( 1.002 %);  15853.911
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          52.851;           3.022;           3.081;           3.032;           0.010 ( 0.336 %);  20131.133
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          41.123;           3.841;           4.067;           3.856;           0.038 ( 0.993 %);  15829.117
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.389;           3.023;           3.071;           3.030;           0.008 ( 0.273 %);  20140.393
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.753;           4.433;           4.689;           4.451;           0.043 ( 0.970 %);  13712.030
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.623;           3.492;           3.559;           3.504;           0.011 ( 0.317 %);  17418.860
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          65.749;           3.833;           4.068;           3.849;           0.040 ( 1.029 %);  15856.782
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.854;           3.021;           3.056;           3.030;           0.006 ( 0.208 %);  20143.817
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.651;           3.835;           4.062;           3.851;           0.038 ( 0.993 %);  15848.048
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          12.656;           3.023;           3.079;           3.032;           0.010 ( 0.337 %);  20131.938
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          31.890;           4.443;           4.716;           4.461;           0.046 ( 1.036 %);  13681.109
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.308;           3.494;           3.554;           3.506;           0.011 ( 0.307 %);  17411.030
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          77.143;           3.834;           4.087;           3.850;           0.043 ( 1.111 %);  15851.665
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          22.810;           3.028;           3.067;           3.037;           0.007 ( 0.229 %);  20099.593
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.859;           3.949;           4.199;           3.965;           0.042 ( 1.070 %);  15393.953
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          14.456;           3.105;           3.164;           3.115;           0.010 ( 0.312 %);  19591.092
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          28.174;           3.942;           4.213;           3.958;           0.046 ( 1.169 %);  15421.297
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          51.681;           3.107;           3.170;           3.116;           0.011 ( 0.347 %);  19590.711
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.263;           3.831;           4.110;           3.850;           0.047 ( 1.222 %);  15854.286
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.922;           3.023;           3.056;           3.030;           0.007 ( 0.224 %);  20141.199
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          20.232;           4.443;           4.706;           4.460;           0.045 ( 0.999 %);  13683.711
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          63.738;           3.494;           3.538;           3.504;           0.009 ( 0.246 %);  17420.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;         202.777;           4.441;           4.694;           4.459;           0.043 ( 0.956 %);  13688.547
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          86.216;           3.494;           3.589;           3.504;           0.016 ( 0.454 %);  17417.504
