     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.108;          15.684;          16.118;          15.764;           0.076 ( 0.481 %);   3871.851
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          24.507;           7.459;           7.647;           7.489;           0.032 ( 0.426 %);   8149.776
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          44.766;          15.704;          15.982;          15.766;           0.046 ( 0.291 %);   3871.405
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          13.751;           7.468;           8.517;           7.526;           0.182 ( 2.416 %);   8109.482
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.629;          15.348;          15.698;          15.405;           0.057 ( 0.369 %);   3961.958
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          19.810;           7.252;           7.422;           7.291;           0.028 ( 0.379 %);   8371.266
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.215;          15.348;          15.576;          15.400;           0.038 ( 0.250 %);   3963.400
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          42.906;           7.261;           7.454;           7.294;           0.035 ( 0.482 %);   8367.788
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          66.154;          15.294;          15.612;          15.349;           0.054 ( 0.350 %);   3976.389
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          98.234;           7.257;           7.382;           7.290;           0.023 ( 0.320 %);   8372.380
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.679;          15.332;          15.782;          15.403;           0.073 ( 0.475 %);   3962.643
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.093;           7.263;           7.455;           7.296;           0.032 ( 0.444 %);   8365.738
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.702;          15.277;          15.741;          15.335;           0.078 ( 0.505 %);   3980.113
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          34.689;           7.266;           7.460;           7.291;           0.033 ( 0.455 %);   8371.197
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.249;          15.343;          15.617;          15.392;           0.047 ( 0.305 %);   3965.397
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          54.775;           7.255;           7.420;           7.288;           0.029 ( 0.391 %);   8374.677
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          15.846;          15.271;          15.636;          15.346;           0.059 ( 0.384 %);   3977.190
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.025;           7.271;           8.045;           7.315;           0.133 ( 1.814 %);   8343.766
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          25.958;          15.272;          15.605;          15.335;           0.053 ( 0.348 %);   3980.239
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          29.431;           7.261;           7.455;           7.291;           0.034 ( 0.465 %);   8370.779
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          18.599;          15.766;          16.089;          15.821;           0.054 ( 0.340 %);   3857.798
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          48.932;           7.465;           7.637;           7.499;           0.030 ( 0.396 %);   8139.073
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          60.861;          15.730;          16.037;          15.775;           0.054 ( 0.343 %);   3869.203
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.477;           7.462;           7.684;           7.494;           0.037 ( 0.490 %);   8144.668
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          38.932;          15.728;          22.252;          16.451;           1.906 (11.589 %);   3710.214
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          36.619;           7.471;           7.631;           7.499;           0.027 ( 0.367 %);   8138.876
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          66.213;          15.713;          23.498;          15.988;           1.348 ( 8.434 %);   3817.669
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          15.178;           7.454;           7.578;           7.494;           0.022 ( 0.298 %);   8144.767
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          70.644;          15.697;          16.015;          15.768;           0.051 ( 0.321 %);   3870.884
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          16.501;           7.454;           7.601;           7.491;           0.026 ( 0.347 %);   8148.161
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          39.706;          15.718;          16.107;          15.764;           0.066 ( 0.416 %);   3871.844
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          23.917;           7.464;           7.643;           7.490;           0.031 ( 0.414 %);   8148.392
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          27.420;          15.699;          16.025;          15.760;           0.052 ( 0.329 %);   3872.849
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          45.132;           7.463;           7.654;           7.490;           0.032 ( 0.432 %);   8148.457
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          32.098;          15.272;          15.709;          15.343;           0.071 ( 0.465 %);   3978.054
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          11.595;           7.264;           7.481;           7.298;           0.039 ( 0.539 %);   8363.619
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.420;          17.683;          18.043;          17.739;           0.062 ( 0.349 %);   3440.803
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          16.703;           8.401;           8.744;           8.436;           0.058 ( 0.689 %);   7235.057
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          21.072;          15.293;          15.600;          15.335;           0.051 ( 0.334 %);   3980.074
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        1965.598;           7.259;           7.447;           7.286;           0.031 ( 0.425 %);   8377.185
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          26.748;          15.289;          15.668;          15.341;           0.064 ( 0.416 %);   3978.494
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          47.185;           7.275;           7.453;           7.301;           0.031 ( 0.418 %);   8359.558
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          37.915;          15.742;          15.957;          15.823;           0.038 ( 0.239 %);   3857.421
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          17.762;           7.452;           7.723;           7.491;           0.045 ( 0.594 %);   8147.370
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          22.507;          15.772;          16.080;          15.830;           0.050 ( 0.318 %);   3855.701
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;         193.544;           7.464;           7.622;           7.493;           0.027 ( 0.355 %);   8146.052
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          48.509;          15.759;          16.215;          15.823;           0.074 ( 0.465 %);   3857.414
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          35.947;           7.454;           7.663;           7.488;           0.034 ( 0.455 %);   8151.227
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          23.119;          15.706;          15.984;          15.765;           0.050 ( 0.317 %);   3871.524
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          31.232;           7.466;           7.668;           7.501;           0.033 ( 0.444 %);   8137.396
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          19.517;          15.727;          16.000;          15.761;           0.047 ( 0.297 %);   3872.432
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;        2980.783;           7.467;           7.657;           7.496;           0.032 ( 0.429 %);   8142.265
     title;             KiB;             MiB;             GiB;          n;          r;               d;             min;             max;            mean;                 stddev (%);      MiB/s
      BASE;           0.125;           0.000;           0.000;          8;       1000;          25.497;          15.709;          16.016;          15.762;           0.052 ( 0.331 %);   3872.290
    UNROLL;           0.125;           0.000;           0.000;          8;       1000;          46.028;           7.457;           7.677;           7.488;           0.037 ( 0.493 %);   8150.733
